sample_id,fold,split,multimodal_label
video_11_7,2,train,2
video_11_8,2,train,2
video_11_9,2,train,2
video_11_10,2,train,2
video_11_12,2,train,2
video_11_13,2,train,2
video_11_14,2,train,2
video_11_15,2,train,1
video_11_16,2,train,1
video_11_17,2,train,1
video_11_19,2,train,1
video_11_20,2,train,4
video_11_21,2,train,2
video_11_22,2,train,5
video_11_23,2,train,4
video_11_24,2,train,5
video_11_25,2,train,3
video_11_26,2,train,1
video_11_29,2,train,1
video_11_30,2,train,2
video_11_31,2,train,2
video_11_32,2,train,3
video_11_33,2,train,3
video_11_35,2,train,4
video_11_36,2,train,4
video_11_37,2,train,4
video_12_1,2,train,3
video_12_3,2,train,2
video_12_4,2,train,2
video_12_5,2,train,1
video_12_6,2,train,2
video_12_7,2,train,4
video_12_9,2,train,4
video_12_10,2,train,5
video_12_11,2,train,2
video_12_12,2,train,1
video_12_14,2,train,2
video_12_16,2,train,2
video_12_18,2,train,2
video_12_19,2,train,1
video_12_20,2,train,1
video_12_21,2,train,1
video_12_22,2,train,1
video_12_23,2,train,2
video_12_24,2,train,2
video_12_25,2,train,2
video_12_26,2,train,2
video_12_27,2,train,2
video_13_3,2,train,4
video_13_4,2,train,4
video_13_6,2,train,2
video_13_7,2,train,5
video_13_8,2,train,5
video_13_9,2,train,2
video_13_10,2,train,4
video_13_13,2,train,4
video_13_15,2,train,1
video_13_16,2,train,2
video_14_1,2,train,5
video_14_3,2,train,2
video_14_5,2,train,2
video_14_6,2,train,3
video_14_8,2,train,1
video_14_10,2,train,1
video_14_11,2,train,2
video_14_12,2,train,3
video_14_13,2,train,4
video_14_14,2,train,4
video_14_15,2,train,4
video_14_16,2,train,4
video_14_19,2,train,4
video_14_22,2,train,3
video_14_23,2,train,3
video_14_24,2,train,4
video_14_26,2,train,4
video_14_27,2,train,3
video_15_2,2,train,2
video_15_3,2,train,1
video_15_4,2,train,1
video_15_5,2,train,2
video_15_7,2,train,4
video_15_8,2,train,2
video_15_9,2,train,1
video_15_10,2,train,3
video_15_11,2,train,4
video_15_12,2,train,3
video_15_14,2,train,1
video_15_18,2,train,1
video_15_19,2,train,1
video_15_20,2,train,1
video_15_22,2,train,5
video_15_23,2,train,5
video_16_1,2,train,1
video_16_2,2,train,4
video_16_3,2,train,2
video_16_6,2,train,3
video_16_7,2,train,4
video_16_9,2,train,5
video_16_10,2,train,2
video_16_13,2,train,4
video_16_14,2,train,2
video_16_15,2,train,2
video_16_17,2,train,3
video_16_18,2,train,3
video_16_20,2,train,2
video_17_1,2,train,4
video_17_2,2,train,2
video_17_3,2,train,2
video_17_5,2,train,4
video_17_6,2,train,4
video_17_7,2,train,3
video_17_8,2,train,2
video_17_11,2,train,1
video_17_12,2,train,1
video_17_15,2,train,2
video_17_16,2,train,2
video_17_17,2,train,2
video_17_18,2,train,5
video_17_19,2,train,1
video_17_20,2,train,2
video_17_21,2,train,2
video_17_22,2,train,2
video_17_23,2,train,4
video_17_24,2,train,2
video_17_25,2,train,4
video_17_26,2,train,2
video_17_29,2,train,3
video_18_2,2,train,1
video_18_3,2,train,2
video_18_4,2,train,1
video_18_5,2,train,2
video_18_7,2,train,4
video_19_2,2,train,2
video_19_3,2,train,3
video_19_4,2,train,1
video_19_5,2,train,3
video_19_6,2,train,2
video_19_7,2,train,3
video_19_9,2,train,2
video_19_10,2,train,2
video_19_11,2,train,1
video_19_12,2,train,1
video_19_13,2,train,2
video_19_14,2,train,1
video_19_15,2,train,1
video_19_16,2,train,3
video_19_17,2,train,1
video_19_18,2,train,1
video_19_19,2,train,4
video_19_21,2,train,3
video_19_22,2,train,1
video_19_24,2,train,3
video_19_25,2,train,2
video_19_26,2,train,3
video_19_28,2,train,4
video_19_31,2,train,2
video_19_32,2,train,3
video_19_37,2,train,4
video_19_40,2,train,4
video_19_41,2,train,4
video_19_43,2,train,4
video_19_44,2,train,5
video_19_45,2,train,1
video_19_47,2,train,1
video_19_49,2,train,3
video_19_50,2,train,2
video_19_51,2,train,2
video_19_53,2,train,1
video_20_3,2,train,1
video_20_5,2,train,1
video_20_6,2,train,3
video_20_7,2,train,3
video_20_9,2,train,3
video_20_10,2,train,3
video_20_11,2,train,4
video_20_12,2,train,3
video_20_13,2,train,1
video_20_15,2,train,3
video_20_16,2,train,1
video_20_20,2,train,2
video_20_21,2,train,5
video_20_22,2,train,4
video_20_23,2,train,1
video_20_24,2,train,1
video_20_26,2,train,2
video_20_27,2,train,4
video_20_28,2,train,1
video_20_30,2,train,3
video_20_31,2,train,1
video_20_33,2,train,3
video_20_39,2,train,3
video_20_41,2,train,2
video_20_44,2,train,2
video_20_46,2,train,4
video_20_47,2,train,3
video_20_48,2,train,3
video_20_49,2,train,3
video_20_51,2,train,2
video_20_52,2,train,1
video_20_55,2,train,4
video_20_56,2,train,1
video_20_58,2,train,2
video_20_59,2,train,2
video_20_61,2,train,3
video_20_62,2,train,3
video_20_63,2,train,2
video_20_64,2,train,4
video_20_69,2,train,4
video_20_70,2,train,2
video_20_71,2,train,3
video_20_74,2,train,4
video_20_77,2,train,3
video_20_78,2,train,3
video_20_79,2,train,3
video_20_80,2,train,1
video_20_81,2,train,2
video_20_82,2,train,2
video_20_83,2,train,1
video_21_1,2,train,2
video_21_2,2,train,2
video_21_3,2,train,3
video_21_5,2,train,2
video_21_9,2,train,2
video_21_10,2,train,2
video_21_12,2,train,2
video_21_13,2,train,1
video_21_14,2,train,2
video_21_15,2,train,3
video_21_17,2,train,3
video_21_18,2,train,3
video_21_19,2,train,2
video_21_20,2,train,2
video_21_21,2,train,2
video_21_23,2,train,3
video_21_24,2,train,3
video_22_1,2,train,2
video_22_2,2,train,1
video_22_3,2,train,2
video_22_4,2,train,3
video_22_6,2,train,4
video_22_9,2,train,2
video_22_10,2,train,4
video_22_11,2,train,3
video_22_12,2,train,4
video_22_14,2,train,3
video_22_15,2,train,4
video_22_16,2,train,4
video_22_17,2,train,3
video_22_18,2,train,4
video_22_19,2,train,5
video_22_20,2,train,1
video_22_21,2,train,2
video_22_23,2,train,2
video_23_1,2,train,2
video_23_2,2,train,4
video_23_3,2,train,1
video_23_7,2,train,2
video_23_8,2,train,4
video_23_10,2,train,2
video_23_11,2,train,1
video_23_15,2,train,3
video_23_17,2,train,2
video_23_19,2,train,4
video_23_20,2,train,4
video_23_23,2,train,4
video_23_24,2,train,4
video_23_25,2,train,4
video_23_26,2,train,3
video_23_27,2,train,3
video_23_28,2,train,3
video_23_30,2,train,3
video_23_32,2,train,4
video_23_33,2,train,2
video_23_34,2,train,3
video_23_35,2,train,3
video_23_36,2,train,2
video_23_37,2,train,3
video_23_38,2,train,2
video_23_40,2,train,2
video_23_41,2,train,2
video_23_42,2,train,2
video_23_43,2,train,3
video_23_44,2,train,2
video_23_45,2,train,2
video_23_46,2,train,2
video_23_47,2,train,2
video_23_49,2,train,1
video_23_50,2,train,1
video_23_51,2,train,2
video_23_52,2,train,3
video_23_53,2,train,2
video_23_54,2,train,2
video_23_55,2,train,1
video_24_1,2,train,1
video_24_2,2,train,3
video_24_4,2,train,1
video_24_5,2,train,2
video_24_6,2,train,1
video_24_7,2,train,2
video_24_8,2,train,2
video_24_9,2,train,2
video_24_10,2,train,3
video_24_11,2,train,3
video_24_12,2,train,3
video_24_13,2,train,4
video_24_15,2,train,4
video_24_16,2,train,3
video_24_18,2,train,4
video_24_19,2,train,4
video_24_20,2,train,4
video_24_22,2,train,3
video_24_24,2,train,3
video_25_2,2,train,4
video_25_4,2,train,5
video_25_5,2,train,3
video_25_6,2,train,3
video_25_7,2,train,2
video_25_8,2,train,4
video_25_9,2,train,5
video_25_10,2,train,4
video_25_12,2,train,5
video_25_13,2,train,5
video_25_14,2,train,4
video_25_15,2,train,3
video_25_17,2,train,2
video_25_18,2,train,5
video_25_20,2,train,5
video_25_21,2,train,3
video_25_24,2,train,4
video_25_26,2,train,4
video_25_27,2,train,4
video_25_29,2,train,4
video_25_30,2,train,3
video_25_31,2,train,5
video_25_32,2,train,3
video_25_33,2,train,2
video_25_34,2,train,1
video_25_35,2,train,1
video_25_37,2,train,4
video_25_38,2,train,3
video_25_39,2,train,5
video_25_40,2,train,4
video_25_42,2,train,4
video_25_43,2,train,5
video_25_45,2,train,4
video_25_48,2,train,3
video_25_49,2,train,2
video_25_50,2,train,2
video_25_51,2,train,3
video_25_52,2,train,4
video_25_53,2,train,5
video_25_54,2,train,5
video_25_56,2,train,4
video_25_57,2,train,5
video_25_58,2,train,5
video_25_59,2,train,4
video_25_61,2,train,5
video_25_62,2,train,5
video_25_63,2,train,4
video_25_64,2,train,4
video_25_65,2,train,4
video_25_67,2,train,4
video_25_68,2,train,4
video_26_1,2,train,2
video_26_2,2,train,3
video_26_3,2,train,2
video_26_4,2,train,3
video_26_5,2,train,3
video_26_11,2,train,4
video_26_13,2,train,2
video_26_14,2,train,2
video_26_15,2,train,1
video_26_16,2,train,1
video_26_17,2,train,1
video_26_18,2,train,1
video_26_19,2,train,2
video_26_20,2,train,1
video_26_22,2,train,5
video_26_23,2,train,2
video_26_24,2,train,2
video_26_26,2,train,2
video_26_27,2,train,2
video_26_30,2,train,1
video_26_31,2,train,1
video_26_32,2,train,1
video_26_34,2,train,2
video_26_35,2,train,2
video_26_36,2,train,2
video_26_39,2,train,2
video_26_40,2,train,1
video_26_43,2,train,1
video_26_45,2,train,1
video_26_46,2,train,4
video_26_47,2,train,4
video_26_48,2,train,5
video_26_49,2,train,4
video_26_50,2,train,1
video_26_52,2,train,5
video_26_54,2,train,2
video_26_55,2,train,2
video_26_57,2,train,2
video_26_58,2,train,2
video_26_59,2,train,2
video_26_62,2,train,1
video_26_67,2,train,1
video_26_68,2,train,1
video_26_70,2,train,1
video_27_2,2,train,4
video_27_3,2,train,2
video_27_5,2,train,4
video_27_6,2,train,4
video_27_7,2,train,4
video_27_8,2,train,4
video_27_9,2,train,4
video_27_10,2,train,4
video_27_13,2,train,5
video_27_14,2,train,5
video_27_15,2,train,4
video_27_16,2,train,4
video_27_18,2,train,4
video_27_19,2,train,4
video_27_21,2,train,4
video_27_22,2,train,3
video_27_23,2,train,3
video_27_27,2,train,3
video_27_28,2,train,4
video_27_29,2,train,5
video_27_30,2,train,2
video_27_31,2,train,4
video_27_33,2,train,2
video_27_34,2,train,5
video_27_35,2,train,4
video_27_36,2,train,4
video_27_38,2,train,4
video_27_39,2,train,4
video_27_43,2,train,5
video_27_45,2,train,5
video_27_48,2,train,3
video_27_49,2,train,2
video_27_50,2,train,3
video_27_51,2,train,4
video_27_52,2,train,4
video_1_8,2,validation,1
video_1_14,2,validation,2
video_1_19,2,validation,3
video_1_25,2,validation,1
video_2_2,2,validation,5
video_2_7,2,validation,5
video_2_8,2,validation,4
video_2_20,2,validation,3
video_2_28,2,validation,3
video_2_34,2,validation,3
video_3_6,2,validation,1
video_3_17,2,validation,2
video_3_21,2,validation,4
video_3_25,2,validation,2
video_3_33,2,validation,2
video_3_53,2,validation,5
video_3_56,2,validation,1
video_3_59,2,validation,2
video_3_60,2,validation,2
video_3_64,2,validation,1
video_3_73,2,validation,1
video_3_76,2,validation,2
video_3_105,2,validation,4
video_4_1,2,validation,2
video_4_7,2,validation,4
video_4_9,2,validation,4
video_4_23,2,validation,4
video_4_24,2,validation,5
video_4_26,2,validation,4
video_4_33,2,validation,1
video_4_48,2,validation,1
video_4_51,2,validation,3
video_5_18,2,validation,4
video_6_14,2,validation,3
video_6_17,2,validation,3
video_6_18,2,validation,3
video_6_35,2,validation,3
video_6_56,2,validation,4
video_6_58,2,validation,2
video_7_13,2,validation,3
video_7_20,2,validation,4
video_7_44,2,validation,2
video_8_9,2,validation,2
video_8_12,2,validation,2
video_10_13,2,validation,2
video_11_5,2,validation,3
video_11_18,2,validation,2
video_11_27,2,validation,1
video_11_34,2,validation,3
video_12_17,2,validation,4
video_13_1,2,validation,2
video_13_2,2,validation,5
video_13_11,2,validation,1
video_13_12,2,validation,2
video_14_2,2,validation,4
video_14_9,2,validation,5
video_14_20,2,validation,3
video_16_11,2,validation,2
video_16_16,2,validation,5
video_17_9,2,validation,2
video_17_27,2,validation,3
video_19_27,2,validation,2
video_19_33,2,validation,4
video_19_35,2,validation,4
video_20_2,2,validation,2
video_20_8,2,validation,4
video_20_14,2,validation,4
video_20_18,2,validation,2
video_20_29,2,validation,3
video_20_38,2,validation,1
video_20_40,2,validation,2
video_20_60,2,validation,1
video_20_65,2,validation,2
video_20_66,2,validation,2
video_20_72,2,validation,3
video_21_6,2,validation,2
video_21_7,2,validation,2
video_21_8,2,validation,1
video_21_16,2,validation,3
video_22_5,2,validation,2
video_23_5,2,validation,1
video_23_6,2,validation,2
video_23_12,2,validation,4
video_23_16,2,validation,2
video_23_29,2,validation,3
video_23_48,2,validation,2
video_24_21,2,validation,3
video_25_11,2,validation,2
video_25_16,2,validation,3
video_25_23,2,validation,4
video_25_25,2,validation,5
video_25_44,2,validation,4
video_25_46,2,validation,4
video_25_47,2,validation,4
video_25_66,2,validation,4
video_25_69,2,validation,4
video_26_9,2,validation,2
video_26_12,2,validation,4
video_26_33,2,validation,3
video_26_41,2,validation,4
video_26_53,2,validation,5
video_26_61,2,validation,1
video_26_64,2,validation,1
video_27_1,2,validation,4
video_27_26,2,validation,3
video_27_37,2,validation,4
video_27_42,2,validation,1
video_27_44,2,validation,2
video_27_46,2,validation,5
video_1_3,2,test,4
video_1_21,2,test,3
video_1_23,2,test,4
video_1_27,2,test,3
video_2_6,2,test,5
video_2_11,2,test,5
video_2_21,2,test,3
video_2_23,2,test,4
video_2_24,2,test,3
video_2_26,2,test,4
video_2_29,2,test,4
video_2_30,2,test,2
video_2_36,2,test,3
video_2_42,2,test,3
video_2_43,2,test,3
video_2_44,2,test,1
video_3_4,2,test,2
video_3_18,2,test,3
video_3_19,2,test,1
video_3_20,2,test,1
video_3_22,2,test,4
video_3_39,2,test,3
video_3_54,2,test,4
video_3_69,2,test,2
video_3_72,2,test,2
video_3_75,2,test,2
video_3_78,2,test,1
video_3_80,2,test,2
video_3_81,2,test,1
video_3_84,2,test,2
video_3_89,2,test,2
video_3_91,2,test,1
video_3_101,2,test,2
video_4_5,2,test,2
video_4_18,2,test,3
video_4_21,2,test,2
video_4_29,2,test,5
video_4_40,2,test,1
video_4_41,2,test,1
video_4_44,2,test,2
video_4_52,2,test,4
video_4_59,2,test,3
video_4_60,2,test,4
video_5_1,2,test,3
video_5_7,2,test,5
video_5_8,2,test,5
video_5_15,2,test,5
video_6_5,2,test,3
video_6_8,2,test,3
video_6_13,2,test,3
video_6_20,2,test,4
video_6_24,2,test,4
video_6_29,2,test,3
video_6_32,2,test,3
video_6_37,2,test,4
video_6_42,2,test,4
video_6_49,2,test,3
video_6_50,2,test,4
video_6_51,2,test,4
video_7_3,2,test,2
video_7_4,2,test,2
video_7_11,2,test,2
video_7_25,2,test,4
video_7_31,2,test,4
video_7_37,2,test,3
video_8_2,2,test,4
video_8_6,2,test,4
video_8_7,2,test,1
video_8_11,2,test,1
video_8_14,2,test,2
video_8_15,2,test,2
video_8_21,2,test,4
video_9_5,2,test,1
video_9_7,2,test,2
video_9_8,2,test,1
video_9_19,2,test,3
video_9_20,2,test,2
video_9_22,2,test,2
video_10_6,2,test,5
video_10_7,2,test,2
video_10_12,2,test,4
video_11_2,2,test,5
video_11_11,2,test,2
video_11_28,2,test,2
video_12_2,2,test,3
video_12_8,2,test,4
video_12_13,2,test,2
video_12_15,2,test,2
video_13_5,2,test,1
video_13_14,2,test,5
video_14_4,2,test,1
video_14_7,2,test,2
video_14_17,2,test,4
video_14_18,2,test,3
video_14_21,2,test,3
video_14_25,2,test,2
video_15_1,2,test,5
video_15_6,2,test,2
video_15_13,2,test,1
video_15_15,2,test,2
video_15_16,2,test,2
video_15_17,2,test,1
video_15_21,2,test,4
video_16_4,2,test,2
video_16_5,2,test,2
video_16_8,2,test,5
video_16_12,2,test,4
video_16_19,2,test,2
video_17_4,2,test,4
video_17_10,2,test,3
video_17_13,2,test,4
video_17_14,2,test,1
video_17_28,2,test,3
video_18_1,2,test,2
video_18_6,2,test,4
video_19_1,2,test,2
video_19_8,2,test,4
video_19_20,2,test,2
video_19_23,2,test,4
video_19_29,2,test,4
video_19_30,2,test,4
video_19_34,2,test,2
video_19_36,2,test,4
video_19_38,2,test,4
video_19_39,2,test,2
video_19_42,2,test,3
video_19_46,2,test,1
video_19_48,2,test,2
video_19_52,2,test,2
video_19_54,2,test,2
video_19_55,2,test,4
video_20_1,2,test,3
video_20_4,2,test,1
video_20_17,2,test,1
video_20_19,2,test,2
video_20_25,2,test,1
video_20_32,2,test,4
video_20_34,2,test,1
video_20_35,2,test,1
video_20_36,2,test,2
video_20_37,2,test,2
video_20_42,2,test,1
video_20_43,2,test,2
video_20_45,2,test,1
video_20_50,2,test,2
video_20_53,2,test,1
video_20_54,2,test,1
video_20_57,2,test,2
video_20_67,2,test,4
video_20_68,2,test,2
video_20_73,2,test,3
video_20_75,2,test,5
video_20_76,2,test,3
video_21_4,2,test,2
video_21_11,2,test,2
video_21_22,2,test,2
video_21_25,2,test,2
video_22_7,2,test,2
video_22_8,2,test,3
video_22_13,2,test,3
video_22_22,2,test,3
video_22_24,2,test,4
video_22_25,2,test,5
video_23_4,2,test,1
video_23_9,2,test,1
video_23_13,2,test,5
video_23_14,2,test,5
video_23_18,2,test,2
video_23_21,2,test,2
video_23_22,2,test,3
video_23_31,2,test,4
video_23_39,2,test,2
video_24_3,2,test,2
video_24_14,2,test,4
video_24_17,2,test,4
video_24_23,2,test,5
video_25_1,2,test,5
video_25_3,2,test,3
video_25_19,2,test,4
video_25_22,2,test,4
video_25_28,2,test,4
video_25_36,2,test,4
video_25_41,2,test,5
video_25_55,2,test,4
video_25_60,2,test,4
video_26_6,2,test,3
video_26_7,2,test,1
video_26_8,2,test,2
video_26_10,2,test,3
video_26_21,2,test,2
video_26_25,2,test,2
video_26_28,2,test,2
video_26_29,2,test,1
video_26_37,2,test,2
video_26_38,2,test,3
video_26_42,2,test,3
video_26_44,2,test,4
video_26_51,2,test,2
video_26_56,2,test,1
video_26_60,2,test,3
video_26_63,2,test,2
video_26_65,2,test,1
video_26_66,2,test,4
video_26_69,2,test,2
video_27_4,2,test,3
video_27_11,2,test,5
video_27_12,2,test,5
video_27_17,2,test,4
video_27_20,2,test,4
video_27_24,2,test,3
video_27_25,2,test,3
video_27_32,2,test,1
video_27_40,2,test,5
video_27_41,2,test,1
video_27_47,2,test,4
video_27_53,2,test,4
video_27_54,2,test,3
